No errors
No warnings
647 ms
data source=metars
4981 results
raw_text,station_id,observation_time,latitude,longitude,temp_c,dewpoint_c,wind_dir_degrees,wind_speed_kt,wind_gust_kt,visibility_statute_mi,altim_in_hg,sea_level_pressure_mb,corrected,auto,auto_station,maintenance_indicator_on,no_signal,lightning_sensor_off,freezing_rain_sensor_off,present_weather_sensor_off,wx_string,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,flight_category,three_hr_pressure_tendency_mb,maxT_c,minT_c,maxT24hr_c,minT24hr_c,precip_in,pcp3hr_in,pcp6hr_in,pcp24hr_in,snow_in,vert_vis_ft,metar_type,elevation_m
KMCB 211553Z AUTO 33013KT 10SM CLR 14/01 A3016 RMK AO2 SLP212 T01440011,KMCB,2018-03-21T15:53:00Z,31.18,-90.47,14.4,1.1,330,13,,10.0,30.159449,1021.2,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,124.0
KMBS 211553Z 03019G24KT 10SM BKN025 01/M07 A3004 RMK AO2 SLP182 T00061067,KMBS,2018-03-21T15:53:00Z,43.53,-84.08,0.6,-6.7,30,19,24,10.0,30.041338,1018.2,,,TRUE,,,,,,,BKN,2500,,,,,,,MVFR,,,,,,,,,,,,METAR,202.0
KMAI 211553Z AUTO 28018G24KT 10SM FEW050 14/02 A3005 RMK AO2 SLP173 T01440017,KMAI,2018-03-21T15:53:00Z,30.83,-85.18,14.4,1.7,280,18,24,10.0,30.050198,1017.3,,TRUE,TRUE,,,,,,,FEW,5000,,,,,,,VFR,,,,,,,,,,,,METAR,32.0
KMAF 211553Z 19016G22KT 9SM CLR 18/M01 A3008 RMK AO2 SLP158 T01831011,KMAF,2018-03-21T15:53:00Z,31.95,-102.2,18.3,-1.1,190,16,22,9.0,30.079725,1015.8,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,874.0
KMAE 211553Z AUTO 12008KT 10SM BKN006 OVC049 14/13 A2991 RMK AO2 RAE46 SLP126 P0001 T01440133,KMAE,2018-03-21T15:53:00Z,36.98,-120.12,14.4,13.3,120,8,,10.0,29.911417,1012.6,,TRUE,TRUE,,,,,,,BKN,600,OVC,4900,,,,,IFR,,,,,,0.01,,,,,,METAR,77.0
KMCI 211553Z 30005KT 10SM FEW012 FEW250 05/M01 A3022 RMK AO2 SLP237 T00501011,KMCI,2018-03-21T15:53:00Z,39.3,-94.73,5.0,-1.1,300,5,,10.0,30.221457,1023.7,,,TRUE,,,,,,,FEW,1200,FEW,25000,,,,,VFR,,,,,,,,,,,,METAR,320.0
KMCE 211553Z AUTO 13010KT 10SM FEW009 SCT014 OVC050 14/13 A2987 RMK AO2 SLP116 T01390133,KMCE,2018-03-21T15:53:00Z,37.28,-120.5,13.9,13.3,130,10,,10.0,29.870079,1011.6,,TRUE,TRUE,,,,,,,FEW,900,SCT,1400,OVC,5000,,,VFR,,,,,,,,,,,,METAR,47.0
KTCC 211553Z AUTO 01004KT 10SM BKN120 08/M06 A3012 RMK AO2 SLP184 T00831056,KTCC,2018-03-21T15:53:00Z,35.18,-103.6,8.3,-5.6,10,4,,10.0,30.121063,1018.4,,TRUE,TRUE,,,,,,,BKN,12000,,,,,,,VFR,,,,,,,,,,,,METAR,1235.0
KSWO 211553Z 12005KT 10SM CLR 12/01 A3024 RMK AO2 SLP243 T01170011,KSWO,2018-03-21T15:53:00Z,36.17,-97.08,11.7,1.1,120,5,,10.0,30.239174,1024.3,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,290.0
KSTS 211553Z 00000KT 2SM -RA BR BKN003 BKN012 OVC017 12/12 A2980 RMK AO2 SLP085 P0012 T01170117,KSTS,2018-03-21T15:53:00Z,38.5,-122.82,11.7,11.7,0,0,,2.0,29.799213,1008.5,,,TRUE,,,,,,-RA BR,BKN,300,BKN,1200,OVC,1700,,,LIFR,,,,,,0.12,,,,,,METAR,39.0
KMLT 211553Z AUTO 36009KT 10SM CLR 02/M08 A2990 RMK AO2 SLP136 T00171083,KMLT,2018-03-21T15:53:00Z,45.65,-68.7,1.7,-8.3,360,9,,10.0,29.899607,1013.6,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,123.0
KMLS 211553Z AUTO 16008KT 10SM CLR M02/M05 A2996 RMK AO2 SLP169 T10171050,KMLS,2018-03-21T15:53:00Z,46.43,-105.88,-1.7,-5.0,160,8,,10.0,29.958662,1016.9,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,801.0
KMLP 211553Z AUTO VRB03KT 10SM OVC065 M02/M05 A2977 RMK AO2 SLP109 T10171050 TSNO,KMLP,2018-03-21T15:53:00Z,47.45,-115.67,-1.7,-5.0,0,3,,10.0,29.769686,1010.9,,TRUE,TRUE,,,TRUE,,,,OVC,6500,,,,,,,VFR,,,,,,,,,,,,METAR,1837.0
KMLC 211553Z AUTO 03009KT 10SM FEW110 12/01 A3026 RMK AO2 SLP245 T01170006,KMLC,2018-03-21T15:53:00Z,34.88,-95.78,11.7,0.6,30,9,,10.0,30.259842,1024.5,,TRUE,TRUE,,,,,,,FEW,11000,,,,,,,VFR,,,,,,,,,,,,METAR,232.0
KMLB 211553Z 28019G28KT 10SM CLR 20/09 A2996 RMK AO2 PK WND 27028/1547 SLP144 T02000089,KMLB,2018-03-21T15:53:00Z,28.1,-80.65,20.0,8.9,280,19,28,10.0,29.958662,1014.4,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,11.0
KMKO 211553Z AUTO 34009KT 10SM CLR 10/01 A3027 RMK AO2 SLP251 T01000011,KMKO,2018-03-21T15:53:00Z,35.65,-95.37,10.0,1.1,340,9,,10.0,30.268702,1025.1,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,185.0
KMKL 211553Z 33017KT 10SM SCT025 07/M01 A3011 RMK AO2 SLP197 T00721011,KMKL,2018-03-21T15:53:00Z,35.6,-88.92,7.2,-1.1,330,17,,10.0,30.109253,1019.7,,,TRUE,,,,,,,SCT,2500,,,,,,,VFR,,,,,,,,,,,,METAR,128.0
KMIW 211553Z AUTO VRB04KT 10SM CLR 02/M05 A3016 RMK AO2 SLP225 T00171050,KMIW,2018-03-21T15:53:00Z,42.12,-92.92,1.7,-5.0,0,4,,10.0,30.159449,1022.5,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,296.0
KMIE 211553Z 36013KT 10SM UP OVC018 M01/M04 A2993 RMK AO2 SLP139 P0000 T10061044,KMIE,2018-03-21T15:53:00Z,40.23,-85.4,-0.6,-4.4,360,13,,10.0,29.929134,1013.9,,,TRUE,,,,,,UP,OVC,1800,,,,,,,MVFR,,,,,,0.005,,,,,,METAR,285.0
KMIC 211553Z 00000KT 10SM FEW037 OVC060 M02/M07 A3017 RMK AO2 SLP230 T10171067,KMIC,2018-03-21T15:53:00Z,45.07,-93.35,-1.7,-6.7,0,0,,10.0,30.171259,1023.0,,,TRUE,,,,,,,FEW,3700,OVC,6000,,,,,VFR,,,,,,,,,,,,METAR,265.0
KMIA 211553Z COR 27011G17KT 10SM FEW031 FEW050 24/15 A2998 RMK AO2 SLP151 T02440150,KMIA,2018-03-21T15:53:00Z,25.8,-80.28,24.4,15.0,270,11,17,10.0,29.97933,1015.1,TRUE,,TRUE,,,,,,,FEW,3100,FEW,5000,,,,,VFR,,,,,,,,,,,,SPECI,3.0
KMHT 211553Z 02009KT 10SM OVC150 02/M09 A2980 RMK AO2 SLP109 T00171089,KMHT,2018-03-21T15:53:00Z,42.93,-71.43,1.7,-8.9,20,9,,10.0,29.799213,1010.9,,,TRUE,,,,,,,OVC,15000,,,,,,,VFR,,,,,,,,,,,,METAR,81.0
KMGY 211553Z AUTO 35014KT 9SM UP OVC012 M01/M04 A2982 RMK AO2 UPB03SNE03 SLP108 P0000 T10061039,KMGY,2018-03-21T15:53:00Z,39.6,-84.23,-0.6,-3.9,350,14,,9.0,29.819881,1010.8,,TRUE,TRUE,,,,,,UP,OVC,1200,,,,,,,MVFR,,,,,,0.005,,,,,,METAR,289.0
KMGW 211553Z 01006KT 3SM -SN BKN011 BKN019 OVC031 00/M03 A2968 RMK AO2 SNB04 SLP061 P0001 T00001028,KMGW,2018-03-21T15:53:00Z,39.65,-79.92,0.0,-2.8,10,6,,3.0,29.681103,1006.1,,,TRUE,,,,,,-SN,BKN,1100,BKN,1900,OVC,3100,,,MVFR,,,,,,0.01,,,,,,METAR,378.0
KMGM 211553Z 31017G24KT 10SM CLR 13/01 A3006 RMK AO2 SLP180 T01280006,KMGM,2018-03-21T15:53:00Z,32.3,-86.4,12.8,0.6,310,17,24,10.0,30.059055,1018.0,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,63.0
KMFR 211553Z 36004KT 8SM FEW009 BKN120 07/07 A2974 RMK AO2 SLP072 T00720067,KMFR,2018-03-21T15:53:00Z,42.38,-122.87,7.2,6.7,360,4,,8.0,29.740158,1007.2,,,TRUE,,,,,,,FEW,900,BKN,12000,,,,,VFR,,,,,,,,,,,,METAR,396.0
KMFE 211553Z 12015G20KT 10SM CLR 24/13 A3016 RMK AO2 SLP210 T02440133,KMFE,2018-03-21T15:53:00Z,26.18,-98.25,24.4,13.3,120,15,20,10.0,30.159449,1021.0,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,38.0
KMDW 211553Z 02014G21KT 10SM SCT030 SCT150 BKN250 02/M07 A3008 RMK AO2 SLP195 T00221067,KMDW,2018-03-21T15:53:00Z,41.78,-87.75,2.2,-6.7,20,14,21,10.0,30.079725,1019.5,,,TRUE,,,,,,,SCT,3000,SCT,15000,BKN,25000,,,VFR,,,,,,,,,,,,METAR,188.0
KMCW 211553Z AUTO 34004KT 10SM OVC050 00/M07 A3018 RMK AO2 SLP229 T00001067,KMCW,2018-03-21T15:53:00Z,43.15,-93.33,0.0,-6.7,340,4,,10.0,30.180119,1022.9,,TRUE,TRUE,,,,,,,OVC,5000,,,,,,,VFR,,,,,,,,,,,,METAR,369.0
KMCO 211553Z 28020G25KT 10SM SCT039 18/07 A2999 RMK AO2 SLP152 T01830072,KMCO,2018-03-21T15:53:00Z,28.42,-81.33,18.3,7.2,280,20,25,10.0,29.991142,1015.2,,,TRUE,,,,,,,SCT,3900,,,,,,,VFR,,,,,,,,,,,,METAR,29.0
KMCN 211553Z 30011G25KT 10SM BKN038 09/M01 A2993 RMK AO2 PK WND 28028/1511 SLP134 T00941006,KMCN,2018-03-21T15:53:00Z,32.68,-83.65,9.4,-0.6,300,11,25,10.0,29.929134,1013.4,,,TRUE,,,,,,,BKN,3800,,,,,,,VFR,,,,,,,,,,,,METAR,109.0
KMCK 211553Z AUTO 20011KT 10SM BKN100 09/02 A3009 RMK AO2 SLP201 T00940022,KMCK,2018-03-21T15:53:00Z,40.2,-100.58,9.4,2.2,200,11,,10.0,30.088583,1020.1,,TRUE,TRUE,,,,,,,BKN,10000,,,,,,,VFR,,,,,,,,,,,,METAR,782.0
KTCL 211553Z 32009KT 10SM CLR 11/01 A3010 RMK AO2 SLP190 T01110011,KTCL,2018-03-21T15:53:00Z,33.22,-87.62,11.1,1.1,320,9,,10.0,30.100393,1019.0,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,49.0
KTOI 211553Z AUTO 32020G28KT 10SM -RA FEW047 12/01 A3006 RMK AO2 PK WND 32028/1547 RAB50 SLP177 P0000 T01220006,KTOI,2018-03-21T15:53:00Z,31.85,-86.02,12.2,0.6,320,20,28,10.0,30.059055,1017.7,,TRUE,TRUE,,,,,,-RA,FEW,4700,,,,,,,VFR,,,,,,0.005,,,,,,METAR,118.0
KTMB 211553Z 28017G21KT 10SM FEW034 SCT049 24/14 A2998 RMK AO2 SLP151 T02440144,KTMB,2018-03-21T15:53:00Z,25.65,-80.43,24.4,14.4,280,17,21,10.0,29.97933,1015.1,,,TRUE,,,,,,,FEW,3400,SCT,4900,,,,,VFR,,,,,,,,,,,,METAR,2.0
KTLH 211553Z 31015G25KT 10SM FEW055 14/01 A3003 RMK AO2 PK WND 29030/1529 SLP167 T01440011,KTLH,2018-03-21T15:53:00Z,30.4,-84.35,14.4,1.1,310,15,25,10.0,30.029528,1016.7,,,TRUE,,,,,,,FEW,5500,,,,,,,VFR,,,,,,,,,,,,METAR,19.0
KTKI 211553Z 06006KT 10SM CLR 15/03 A3023 RMK AO2 SLP242 T01500028,KTKI,2018-03-21T15:53:00Z,33.18,-96.58,15.0,2.8,60,6,,10.0,30.230314,1024.2,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,179.0
KTIW 211553Z 00000KT M1/4SM FG VV002 03/03 A2975 RMK AO2 SLP076 T00280028,KTIW,2018-03-21T15:53:00Z,47.27,-122.58,2.8,2.8,0,0,,0.25,29.749016,1007.6,,,TRUE,,,,,,FG,OVX,0,,,,,,,LIFR,,,,,,,,,,,200,METAR,89.0
KTHV 211553Z AUTO 01007KT 1/4SM SN FZFG VV006 M01/M02 A2968 RMK AO2 SLP058 P0000 T10111017,KTHV,2018-03-21T15:53:00Z,39.92,-76.88,-1.1,-1.7,10,7,,0.25,29.681103,1005.8,,TRUE,TRUE,,,,,,SN FZFG,OVX,0,,,,,,,LIFR,,,,,,0.005,,,,,600,METAR,144.0
KTDZ 211553Z AUTO 03014G23KT 10SM CLR 02/M08 A2992 RMK AO2 SLP138 T00221078,KTDZ,2018-03-21T15:53:00Z,41.57,-83.48,2.2,-7.8,30,14,23,10.0,29.920275,1013.8,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,189.0
KTUL 211553Z 00000KT 10SM CLR 09/00 A3026 RMK AO2 SLP247 T00940000,KTUL,2018-03-21T15:53:00Z,36.2,-95.88,9.4,0.0,0,0,,10.0,30.259842,1024.7,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,207.0
KTTN 211553Z 04015KT 1/2SM -SN FG FEW007 OVC011 00/M02 A2963 RMK AO2 SLP030 P0000 T00001017,KTTN,2018-03-21T15:53:00Z,40.28,-74.82,0.0,-1.7,40,15,,0.5,29.630905,1003.0,,,TRUE,,,,,,-SN FG,FEW,700,OVC,1100,,,,,LIFR,,,,,,0.005,,,,,,METAR,59.0
KTTD 211553Z 08004KT 10SM OVC075 07/03 A2974 RMK AO2 SLP072 T00720028,KTTD,2018-03-21T15:53:00Z,45.55,-122.42,7.2,2.8,80,4,,10.0,29.740158,1007.2,,,TRUE,,,,,,,OVC,7500,,,,,,,VFR,,,,,,,,,,,,METAR,14.0
KTRL 211553Z AUTO 06006KT 10SM CLR 16/01 A3024 RMK AO2 SLP238 T01610011,KTRL,2018-03-21T15:53:00Z,32.72,-96.27,16.1,1.1,60,6,,10.0,30.239174,1023.8,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,145.0
KTRI 211553Z 27012G19KT 10SM BKN030 OVC039 01/M02 A2975 RMK AO2 SNB06E20B38E46 SLP068 P0000 T00111022,KTRI,2018-03-21T15:53:00Z,36.48,-82.4,1.1,-2.2,270,12,19,10.0,29.749016,1006.8,,,TRUE,,,,,,,BKN,3000,OVC,3900,,,,,MVFR,,,,,,0.005,,,,,,METAR,474.0
KTPA 211553Z 33017G26KT 10SM FEW045 18/06 A3004 RMK AO2 PK WND 35027/1519 SLP173 T01830056,KTPA,2018-03-21T15:53:00Z,27.97,-82.53,18.3,5.6,330,17,26,10.0,30.041338,1017.3,,,TRUE,,,,,,,FEW,4500,,,,,,,VFR,,,,,,,,,,,,METAR,11.0
KTOR 211553Z AUTO 00000KT 10SM FEW075 BKN110 01/M02 A3001 RMK AO2 SLP185 T00111022,KTOR,2018-03-21T15:53:00Z,42.07,-104.15,1.1,-2.2,0,0,,10.0,30.008858,1018.5,,TRUE,TRUE,,,,,,,FEW,7500,BKN,11000,,,,,VFR,,,,,,,,,,,,METAR,1277.0
KTOP 211553Z 00000KT 10SM CLR 04/M01 A3025 RMK AO2 SLP248 T00391006,KTOP,2018-03-21T15:53:00Z,39.07,-95.63,3.9,-0.6,0,0,,10.0,30.250984,1024.8,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,268.0
KTUS 211553Z 16006KT 10SM CLR 17/M06 A3005 RMK AO2 SLP144 T01721061 $,KTUS,2018-03-21T15:53:00Z,32.13,-110.95,17.2,-6.1,160,6,,10.0,30.050198,1014.4,,,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,776.0
KTVC 211553Z 03010KT 10SM SCT180 BKN250 M02/M11 A3011 RMK AO2 SLP204 T10171111,KTVC,2018-03-21T15:53:00Z,44.73,-85.57,-1.7,-11.1,30,10,,10.0,30.109253,1020.4,,,TRUE,,,,,,,SCT,18000,BKN,25000,,,,,VFR,,,,,,,,,,,,METAR,190.0
KTVL 211553Z AUTO 17007KT 5SM -RA BR BKN032 OVC045 04/02 A2988 RMK AO2 SLP105 P0005 T00390022,KTVL,2018-03-21T15:53:00Z,38.9,-120.0,3.9,2.2,170,7,,5.0,29.878937,1010.5,,TRUE,TRUE,,,,,,-RA BR,BKN,3200,OVC,4500,,,,,MVFR,,,,,,0.05,,,,,,METAR,1924.0
KTVR 211553Z AUTO 32009G17KT 10SM CLR 13/03 A3019 RMK AO2 SLP230 T01330028,KTVR,2018-03-21T15:53:00Z,32.35,-91.03,13.3,2.8,320,9,17,10.0,30.188976,1023.0,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,26.0
KTYS 211553Z 27016G20KT 7SM -SN SCT024 BKN031 OVC047 03/M01 A2986 RMK AO2 SNB21 SLP115 P0000 T00281011,KTYS,2018-03-21T15:53:00Z,35.82,-83.98,2.8,-1.1,270,16,20,7.0,29.861221,1011.5,,,TRUE,,,,,,-SN,SCT,2400,BKN,3100,OVC,4700,,,VFR,,,,,,0.005,,,,,,METAR,302.0
KTYR 211553Z 05005KT 10SM CLR 17/01 A3023 RMK AO2 SLP233 T01670006,KTYR,2018-03-21T15:53:00Z,32.37,-95.4,16.7,0.6,50,5,,10.0,30.230314,1023.3,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,165.0
KTXK 211553Z 32007KT 10SM CLR 14/02 A3023 RMK AO2 SLP234 T01390022,KTXK,2018-03-21T15:53:00Z,33.45,-93.98,13.9,2.2,320,7,,10.0,30.230314,1023.4,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,111.0
KTWF 211553Z 11005KT 10SM SCT080 BKN100 07/03 A2992 RMK AO2 SLP117 T00720028,KTWF,2018-03-21T15:53:00Z,42.48,-114.48,7.2,2.8,110,5,,10.0,29.920275,1011.7,,,TRUE,,,,,,,SCT,8000,BKN,10000,,,,,VFR,,,,,,,,,,,,METAR,1266.0
KUAO 211553Z 01004KT 10SM BKN065 OVC085 07/02 A2975 RMK AO2 SLP072 T00670022,KUAO,2018-03-21T15:53:00Z,45.25,-122.77,6.7,2.2,10,4,,10.0,29.749016,1007.2,,,TRUE,,,,,,,BKN,6500,OVC,8500,,,,,VFR,,,,,,,,,,,,METAR,59.0
KUIL 211553Z AUTO 00000KT 10SM OVC090 03/02 A2973 RMK AO2 SLP070 T00280022,KUIL,2018-03-21T15:53:00Z,47.93,-124.55,2.8,2.2,0,0,,10.0,29.731298,1007.0,,TRUE,TRUE,,,,,,,OVC,9000,,,,,,,VFR,,,,,,,,,,,,METAR,54.0
KFLO 211553Z 31013G20KT 9SM SCT033 BKN040 OVC049 08/02 A2971 RMK AO2 PK WND 29026/1537 SLP060 T00780022,KFLO,2018-03-21T15:53:00Z,34.18,-79.73,7.8,2.2,310,13,20,9.0,29.71063,1006.0,,,TRUE,,,,,,,SCT,3300,BKN,4000,OVC,4900,,,VFR,,,,,,,,,,,,METAR,44.0
KFMN 211553Z 09006KT 10SM BKN080 BKN110 05/M07 A3010 RMK AO2 SLP192 T00501067,KFMN,2018-03-21T15:53:00Z,36.75,-108.23,5.0,-6.7,90,6,,10.0,30.100393,1019.2,,,TRUE,,,,,,,BKN,8000,BKN,11000,,,,,VFR,,,,,,,,,,,,METAR,1685.0
KFMY 211553Z 32016G25KT 10SM SCT041 23/11 A3002 RMK AO2 PK WND 32026/1506 SLP166 T02280111,KFMY,2018-03-21T15:53:00Z,26.58,-81.87,22.8,11.1,320,16,25,10.0,30.02067,1016.6,,,TRUE,,,,,,,SCT,4100,,,,,,,VFR,,,,,,,,,,,,METAR,4.0
KFNT 211553Z 04015KT 10SM CLR 01/M09 A2999 RMK AO2 SLP167 T00111089,KFNT,2018-03-21T15:53:00Z,42.97,-83.75,1.1,-8.9,40,15,,10.0,29.991142,1016.7,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,233.0
KFOE 211553Z 33005KT 10SM CLR 05/M01 A3024 RMK AO2 SLP245 T00501011,KFOE,2018-03-21T15:53:00Z,38.93,-95.65,5.0,-1.1,330,5,,10.0,30.239174,1024.5,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,320.0
KFOK 211553Z 03015G26KT 2SM -SN BR OVC013 01/M01 A2966 RMK AO2 PK WND 04028/1516 SFC VIS 2 1/2 VIS 2 1/2V3 RAB25E41SNE25B41 SLP044 P0005 T00111011,KFOK,2018-03-21T15:53:00Z,40.85,-72.62,1.1,-1.1,30,15,26,2.0,29.660433,1004.4,,,TRUE,,,,,,-SN BR,OVC,1300,,,,,,,IFR,,,,,,0.05,,,,,,METAR,33.0
KFPR 211553Z 27020G24KT 10SM SCT035 21/12 A2996 RMK AO2 PK WND 29026/1502 SLP145 T02060122,KFPR,2018-03-21T15:53:00Z,27.5,-80.38,20.6,12.2,270,20,24,10.0,29.958662,1014.5,,,TRUE,,,,,,,SCT,3500,,,,,,,VFR,,,,,,,,,,,,METAR,13.0
KFST 211553Z AUTO 16013KT 10SM CLR 19/M01 A3007 RMK AO2 SLP149 T01891006,KFST,2018-03-21T15:53:00Z,30.92,-102.92,18.9,-0.6,160,13,,10.0,30.070866,1014.9,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,918.0
KFSM 211553Z 33007KT 10SM CLR 11/01 A3024 RMK AO2 SLP239 T01060006,KFSM,2018-03-21T15:53:00Z,35.33,-94.37,10.6,0.6,330,7,,10.0,30.239174,1023.9,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,140.0
KFRG 211553Z 05014G30KT 1 1/2SM -SN BR OVC012 00/M01 A2965 RMK AO2 PK WND 03030/1549 SLP039 P0000 T00001011,KFRG,2018-03-21T15:53:00Z,40.73,-73.42,0.0,-1.1,50,14,30,1.5,29.648623,1003.9,,,TRUE,,,,,,-SN BR,OVC,1200,,,,,,,IFR,,,,,,0.005,,,,,,METAR,21.0
KFTY 211553Z 28015G24KT 10SM OVC031 06/M01 A2993 RMK AO2 PK WND 28026/1536 SLP136 T00561006,KFTY,2018-03-21T15:53:00Z,33.78,-84.52,5.6,-0.6,280,15,24,10.0,29.929134,1013.6,,,TRUE,,,,,,,OVC,3100,,,,,,,VFR,,,,,,,,,,,,METAR,263.0
KFTW 211553Z 12005KT 10SM CLR 17/03 A3021 RMK AO2 SLP227 T01670028,KFTW,2018-03-21T15:53:00Z,32.83,-97.37,16.7,2.8,120,5,,10.0,30.209646,1022.7,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,214.0
KFUL 211553Z 10004KT 10SM SCT060 BKN085 17/09 A3000 RMK AO2 SLP156 T01720089,KFUL,2018-03-21T15:53:00Z,33.87,-117.98,17.2,8.9,100,4,,10.0,30.0,1015.6,,,TRUE,,,,,,,SCT,6000,BKN,8500,,,,,VFR,,,,,,,,,,,,METAR,35.0
KFVE 211553Z AUTO VRB04KT 10SM CLR 02/M09 A2993 RMK AO2 SLP146 T00171089,KFVE,2018-03-21T15:53:00Z,47.28,-68.3,1.7,-8.9,0,4,,10.0,29.929134,1014.6,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,301.0
KFWN 211553Z AUTO 03012G24KT 1 3/4SM -SN BKN026 BKN031 OVC040 M01/M07 A2968 RMK AO2 SNB38 SLP054 P0000 T10111067,KFWN,2018-03-21T15:53:00Z,41.2,-74.63,-1.1,-6.7,30,12,24,1.75,29.681103,1005.4,,TRUE,TRUE,,,,,,-SN,BKN,2600,BKN,3100,OVC,4000,,,IFR,,,,,,0.005,,,,,,METAR,133.0
KFXE 211553Z 29014G22KT 10SM SCT037 SCT055 24/13 A2997 RMK AO2 SLP151 T02390133,KFXE,2018-03-21T15:53:00Z,26.2,-80.18,23.9,13.3,290,14,22,10.0,29.970472,1015.1,,,TRUE,,,,,,,SCT,3700,SCT,5500,,,,,VFR,,,,,,,,,,,,METAR,6.0
KFYV 211553Z CLR 08/M01 A3020 RMK AO2 SLP231 T00831006 $,KFYV,2018-03-21T15:53:00Z,36.02,-94.17,8.3,-0.6,,,,,30.200787,1023.1,,,TRUE,TRUE,,,,,,CLR,,,,,,,,,,,,,,,,,,,,METAR,379.0
KGAG 211553Z AUTO 19010KT CLR 13/M02 A3016 RMK AO2 SLP212 T01281017,KGAG,2018-03-21T15:53:00Z,36.3,-99.77,12.8,-1.7,190,10,,,30.159449,1021.2,,TRUE,TRUE,,,,,,,CLR,,,,,,,,,,,,,,,,,,,,METAR,668.0
KGCC 211553Z AUTO 23008KT 10SM CLR 06/M06 A2995 RMK AO2 SLP163 T00561056,KGCC,2018-03-21T15:53:00Z,44.33,-105.55,5.6,-5.6,230,8,,10.0,29.949802,1016.3,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1320.0
KGEG 211553Z 05005KT 10SM FEW060 BKN100 BKN240 02/M02 A2980 RMK AO2 SLP102 VIRGA T00171017,KGEG,2018-03-21T15:53:00Z,47.62,-117.53,1.7,-1.7,50,5,,10.0,29.799213,1010.2,,,TRUE,,,,,,,FEW,6000,BKN,10000,BKN,24000,,,VFR,,,,,,,,,,,,METAR,735.0
KGEY 211553Z AUTO 00000KT 10SM FEW100 03/M04 A2996 RMK AO2 SLP161 T00331039,KGEY,2018-03-21T15:53:00Z,44.52,-108.08,3.3,-3.9,0,0,,10.0,29.958662,1016.1,,TRUE,TRUE,,,,,,,FEW,10000,,,,,,,VFR,,,,,,,,,,,,METAR,1191.0
KGEZ 211553Z AUTO 34017KT 9SM BKN023 BKN037 OVC050 M01/M05 A2993 RMK AO2 SNE39 SLP144 P0002 T10061050,KGEZ,2018-03-21T15:53:00Z,39.58,-85.8,-0.6,-5.0,340,17,,9.0,29.929134,1014.4,,TRUE,TRUE,,,,,,,BKN,2300,BKN,3700,OVC,5000,,,MVFR,,,,,,0.02,,,,,,METAR,245.0
KGFK 211553Z 16009KT 7SM SCT010 OVC016 01/M01 A3007 RMK AO2 SLP195 T00061006,KGFK,2018-03-21T15:53:00Z,47.95,-97.18,0.6,-0.6,160,9,,7.0,30.070866,1019.5,,,TRUE,,,,,,,SCT,1000,OVC,1600,,,,,MVFR,,,,,,,,,,,,METAR,258.0
