No errors
No warnings
1125 ms
data source=metars
4898 results
raw_text,station_id,observation_time,latitude,longitude,temp_c,dewpoint_c,wind_dir_degrees,wind_speed_kt,wind_gust_kt,visibility_statute_mi,altim_in_hg,sea_level_pressure_mb,corrected,auto,auto_station,maintenance_indicator_on,no_signal,lightning_sensor_off,freezing_rain_sensor_off,present_weather_sensor_off,wx_string,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,flight_category,three_hr_pressure_tendency_mb,maxT_c,minT_c,maxT24hr_c,minT24hr_c,precip_in,pcp3hr_in,pcp6hr_in,pcp24hr_in,snow_in,vert_vis_ft,metar_type,elevation_m
KSAN 211451Z 34003KT 10SM FEW120 SCT200 BKN250 14/07 A3002 RMK AO2 SLP165 T01440067 53017,KSAN,2018-03-21T14:51:00Z,32.73,-117.18,14.4,6.7,340,3,,10.0,30.02067,1016.5,,,TRUE,,,,,,,FEW,12000,SCT,20000,BKN,25000,,,VFR,1.7,,,,,,,,,,,METAR,12.0
KSAD 211451Z AUTO 15004KT 10SM CLR 11/M09 A3004 RMK AO2 SLP148 T01061089 53013,KSAD,2018-03-21T14:51:00Z,32.85,-109.63,10.6,-8.9,150,4,,10.0,30.041338,1014.8,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,1.3,,,,,,,,,,,METAR,962.0
KROW 211451Z 34012KT 10SM CLR 10/M10 A3008 RMK AO2 SLP152 T01001100 51017,KROW,2018-03-21T14:51:00Z,33.3,-104.5,10.0,-10.0,340,12,,10.0,30.079725,1015.2,,,TRUE,,,,,,,CLR,,,,,,,,VFR,1.7,,,,,,,,,,,METAR,1112.0
KRDU 211451Z VRB04KT 8SM -SN BKN009 BKN032 OVC075 01/M01 A2967 RMK AO2 SLP049 P0000 60003 T00111006 53015,KRDU,2018-03-21T14:51:00Z,35.9,-78.78,1.1,-0.6,0,4,,8.0,29.66929,1004.9,,,TRUE,,,,,,-SN,BKN,900,BKN,3200,OVC,7500,,,IFR,1.5,,,,,0.005,0.03,,,,,METAR,130.0
KPWM 211451Z 03009G17KT 360V100 10SM BKN150 OVC200 M01/M10 A2986 RMK AO2 SLP114 T10061100 58007,KPWM,2018-03-21T14:51:00Z,43.65,-70.3,-0.6,-10.0,30,9,17,10.0,29.861221,1011.4,,,TRUE,,,,,,,BKN,15000,OVC,20000,,,,,VFR,-0.7,,,,,,,,,,,METAR,15.0
KBVE 211451Z AUTO 31012G16KT 6SM HZ CLR 16/08 A3017 RMK AO2 SLP215 T01610083 51022 ,KBVE,2018-03-21T14:51:00Z,29.32,-89.4,16.1,8.3,310,12,16,6.0,30.171259,1021.5,,TRUE,TRUE,,,,,,HZ,CLR,,,,,,,,VFR,2.2,,,,,,,,,,,METAR,1.0
KGDP 211451Z AUTO 21005KT 10SM CLR 12/M11 A3012 RMK AO2 SLP152 T01221111 51017,KGDP,2018-03-21T14:51:00Z,31.83,-104.82,12.2,-11.1,210,5,,10.0,30.121063,1015.2,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,1.7,,,,,,,,,,,METAR,1692.0
EDJA 211450Z 07005KT 020V130 9999 FEW035 BKN053 01/M05 Q1024,EDJA,2018-03-21T14:50:00Z,47.98,10.23,1.0,-5.0,70,5,,6.21,30.236221,,,,,,,,,,,FEW,3500,BKN,5300,,,,,VFR,,,,,,,,,,,,METAR,633.0
EDHK 211450Z 27013KT CAVOK 06/01 Q1023,EDHK,2018-03-21T14:50:00Z,54.38,10.15,6.0,1.0,270,13,,6.21,30.206694,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,31.0
EDHI 211450Z 23011KT 9999 FEW019 BKN025 OVC039 05/02 Q1025,EDHI,2018-03-21T14:50:00Z,53.53,9.83,5.0,2.0,230,11,,6.21,30.265747,,,,,,,,,,,FEW,1900,BKN,2500,OVC,3900,,,MVFR,,,,,,,,,,,,METAR,13.0
EDXW 211450Z 27012KT 9999 FEW022 04/02 Q1023,EDXW,2018-03-21T14:50:00Z,54.92,8.33,4.0,2.0,270,12,,6.21,30.206694,,,,,,,,,,,FEW,2200,,,,,,,VFR,,,,,,,,,,,,METAR,20.0
EDVE 211450Z 28011KT 9999 FEW047 SCT220 06/M05 Q1026,EDVE,2018-03-21T14:50:00Z,52.32,10.55,6.0,-5.0,280,11,,6.21,30.295275,,,,,,,,,,,FEW,4700,SCT,22000,,,,,VFR,,,,,,,,,,,,METAR,88.0
EDTY 211450Z 01005KT 350V060 CAVOK 03/M10 Q1026,EDTY,2018-03-21T14:50:00Z,49.12,9.78,3.0,-10.0,10,5,,6.21,30.295275,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,400.0
EDTL 211450Z 35011KT CAVOK 06/M07 Q1026,EDTL,2018-03-21T14:50:00Z,48.37,7.83,6.0,-7.0,350,11,,6.21,30.295275,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,156.0
EDMO 211450Z 21003KT 9999 SCT032 SCT063 M00/M06 Q1024,EDMO,2018-03-21T14:50:00Z,48.07,11.27,0.0,-6.0,210,3,,6.21,30.236221,,,,,,,,,,,SCT,3200,SCT,6300,,,,,VFR,,,,,,,,,,,,METAR,600.0
ENLE 211450Z 24025KT 9999 FEW015 BKN020 05/02 Q1018 W///S4,ENLE,2018-03-21T14:50:00Z,56.53,3.22,5.0,2.0,240,25,,6.21,30.059055,,,,,,,,,,,FEW,1500,BKN,2000,,,,,MVFR,,,,,,,,,,,,METAR,3.0
ENSF 211450Z AUTO 24027KT 2300NDV -SHRA BR OVC004/// 07/06 Q1004 W///S5,ENSF,2018-03-21T14:50:00Z,61.25,1.85,7.0,6.0,240,27,,,29.64567,,,TRUE,,,,,,,-SHRA BR,OVC,400,,,,,,,,,,,,,,,,,,,METAR,10.0
ENFB 211450Z AUTO 23028KT //// OVC005/// 06/06 Q1004 W///S5,ENFB,2018-03-21T14:50:00Z,61.2,1.83,6.0,6.0,230,28,,,29.64567,,,TRUE,,,,,,,,OVC,500,,,,,,,,,,,,,,,,,,,METAR,10.0
ENSL 211450Z 23032KT 5000 -RA BKN005 05/03 Q1012 W04/S4,ENSL,2018-03-21T14:50:00Z,58.37,1.9,5.0,3.0,230,32,,3.11,29.88189,,,,,,,,,,-RA,BKN,500,,,,,,,IFR,,,,,,,,,,,,METAR,50.0
ENOA 211450Z 22033KT 5000 RA BKN008 04/04 Q1006 W///S5,ENOA,2018-03-21T14:50:00Z,60.5,2.83,4.0,4.0,220,33,,3.11,29.704725,,,,,,,,,,RA,BKN,800,,,,,,,IFR,,,,,,,,,,,,METAR,5.0
ENHE 211450Z 31009KT 9999 FEW015 BKN025 04/02 Q1002 W///S5,ENHE,2018-03-21T14:50:00Z,65.33,2.33,4.0,2.0,310,9,,6.21,29.586615,,,,,,,,,,,FEW,1500,BKN,2500,,,,,MVFR,,,,,,,,,,,,METAR,1.0
ENGC 211450Z 25028KT 2000 -DZ BR OVC005 06/06 Q1005 W06/S6,ENGC,2018-03-21T14:50:00Z,61.02,2.02,6.0,6.0,250,28,,1.24,29.675198,,,,,,,,,,-DZ BR,OVC,500,,,,,,,IFR,,,,,,,,,,,,METAR,10.0
ENOV 211450Z VRB02KT 9999 RA FEW016 BKN021 02/01 Q1007 RMK WIND 2175FT 18020KT,ENOV,2018-03-21T14:50:00Z,62.17,6.07,2.0,1.0,0,2,,6.21,29.734253,,,,,,,,,,RA,FEW,1600,BKN,2100,,,,,MVFR,,,,,,,,,,,,METAR,74.0
ENSD 211450Z VRB04KT 9999 -RA FEW007 SCT016 VV024 03/02 Q1008 RMK WIND 1138FT 20008KT,ENSD,2018-03-21T14:50:00Z,61.82,6.12,3.0,2.0,0,4,,6.21,29.763779,,,,,,,,,,-RA,OVX,0,FEW,700,SCT,1600,,,LIFR,,,0.8,,,,,,,,2400,METAR,60.0
ENSG 211450Z 24007KT 4000 -SHSN VCFG FEW/// BKN020 01/M00 Q1008 RMK WIND 3806FT 21021KT,ENSG,2018-03-21T14:50:00Z,61.13,7.12,1.0,0.0,240,7,,2.49,29.763779,,,,,,,,,,-SHSN VCFG,BKN,2000,,,,,,,IFR,,,-2.1,,,,,,,,,METAR,497.0
EDGS 211450Z 27009KT 240V320 CAVOK 02/M11 Q1025,EDGS,2018-03-21T14:50:00Z,50.7,8.08,2.0,-11.0,270,9,,6.21,30.265747,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,602.0
ETNG 211450Z 28005KT 9999 FEW032 BKN044 06/M02 Q1028 NOSIG,ETNG,2018-03-21T14:50:00Z,50.97,6.03,6.0,-2.0,280,5,,6.21,30.35433,,,,,,TRUE,,,,,FEW,3200,BKN,4400,,,,,VFR,,,,,,,,,,,,SPECI,98.0
KCWF 211450Z 01005KT 10SM SKC 16/05 A3021,KCWF,2018-03-21T14:50:00Z,30.22,-93.15,16.0,5.0,10,5,,10.0,30.209646,,,,,,,,,,,SKC,,,,,,,,VFR,,,,,,,,,,,,METAR,4.0
EFKU 211450Z AUTO 17013KT 8000 -SN VCSH FEW015 OVC032 M08/M10 Q1005,EFKU,2018-03-21T14:50:00Z,63.02,27.8,-8.0,-10.0,170,13,,4.97,29.675198,,,TRUE,,,,,,,-SN VCSH,FEW,1500,OVC,3200,,,,,MVFR,,,,,,,,,,,,METAR,102.0
EFJY 211450Z AUTO 19009KT 9999 -SN OVC027 M05/M08 Q1004,EFJY,2018-03-21T14:50:00Z,62.4,25.68,-5.0,-8.0,190,9,,6.21,29.64567,,,TRUE,,,,,,,-SN,OVC,2700,,,,,,,MVFR,,,,,,,,,,,,METAR,145.0
EGNO 211450Z 26012KT 9999 FEW020 SCT033 07/03 Q1028,EGNO,2018-03-21T14:50:00Z,53.75,-2.88,7.0,3.0,260,12,,6.21,30.35433,,,,,,,,,,,FEW,2000,SCT,3300,,,,,VFR,,,,,,,,,,,,METAR,17.0
EFKT 211450Z AUTO 19006KT 9999 SCT020 BKN048 M05/M07 Q0994,EFKT,2018-03-21T14:50:00Z,67.7,24.85,-5.0,-7.0,190,6,,6.21,29.350393,,,TRUE,,,,,,,,SCT,2000,BKN,4800,,,,,VFR,,,,,,,,,,,,METAR,643.0
EFKS 211450Z AUTO 18009KT 5000 -SN OVC025 M09/M11 Q0998,EFKS,2018-03-21T14:50:00Z,66.0,29.23,-9.0,-11.0,180,9,,3.11,29.468504,,,TRUE,,,,,,,-SN,OVC,2500,,,,,,,MVFR,,,,,,,,,,,,METAR,263.0
EFKI 211450Z 18008KT 140V230 9999 -SN OVC026 M08/M11 Q1002,EFKI,2018-03-21T14:50:00Z,64.27,27.67,-8.0,-11.0,180,8,,6.21,29.586615,,,,,,,,,,-SN,OVC,2600,,,,,,,MVFR,,,,,,,,,,,,METAR,136.0
EFKE 211450Z AUTO 17008KT 9999 -SHSN OVC005 M02/M03 Q0997,EFKE,2018-03-21T14:50:00Z,65.77,24.57,-2.0,-3.0,170,8,,6.21,29.438976,,,TRUE,,,,,,,-SHSN,OVC,500,,,,,,,IFR,,,,,,,,,,,,METAR,15.0
EFET 211450Z AUTO 18003KT CAVOK M04/M07 Q0992,EFET,2018-03-21T14:50:00Z,68.37,23.43,-4.0,-7.0,180,3,,6.21,29.291338,,,TRUE,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,306.0
EFUT 211450Z 18008KT 140V220 9999 -SHSN OVC035 M06/M11 Q1009,EFUT,2018-03-21T14:50:00Z,60.88,26.92,-6.0,-11.0,180,8,,6.21,29.793306,,,,,,,,,,-SHSN,OVC,3500,,,,,,,VFR,,,,,,,,,,,,METAR,100.0
EFSI 211450Z AUTO 19007KT 140V240 9999 BKN012 BKN060 M00/M03 Q1003,EFSI,2018-03-21T14:50:00Z,62.7,22.83,0.0,-3.0,190,7,,6.21,29.616142,,,TRUE,,,,,,,,BKN,1200,BKN,6000,,,,,MVFR,,,,,,,,,,,,METAR,91.0
EFSA 211450Z AUTO 17009KT 140V220 9000 -SN OVC029 M07/M12 Q1009,EFSA,2018-03-21T14:50:00Z,61.95,28.93,-7.0,-12.0,170,9,,5.59,29.793306,,,TRUE,,,,,,,-SN,OVC,2900,,,,,,,MVFR,,,,,,,,,,,,METAR,95.0
EFMI 211450Z AUTO VRB07KT 9999 -SHSN BKN032 OVC065 M06/M11 Q1008,EFMI,2018-03-21T14:50:00Z,61.68,27.2,-6.0,-11.0,0,7,,6.21,29.763779,,,TRUE,,,,,,,-SHSN,BKN,3200,OVC,6500,,,,,VFR,,,,,,,,,,,,METAR,138.0
EFLP 211450Z AUTO 17006KT 120V220 9999 OVC038 M06/M13 Q1010,EFLP,2018-03-21T14:50:00Z,61.07,28.13,-6.0,-13.0,170,6,,6.21,29.822834,,,TRUE,,,,,,,,OVC,3800,,,,,,,VFR,,,,,,,,,,,,METAR,106.0
EFJO 211450Z 17011KT 120V210 4900 -SHSN OVC024 M07/M12 Q1007,EFJO,2018-03-21T14:50:00Z,62.67,29.62,-7.0,-12.0,170,11,,3.04,29.734253,,,,,,,,,,-SHSN,OVC,2400,,,,,,,MVFR,,,,,,,,,,,,METAR,117.0
EFPO 211450Z AUTO 22008KT 180V250 9999 FEW043/// OVC054/// 01/M03 Q1006,EFPO,2018-03-21T14:50:00Z,61.47,21.8,1.0,-3.0,220,8,,6.21,29.704725,,,TRUE,,,,,,,,FEW,4300,OVC,5400,,,,,VFR,,,,,,,,,,,,METAR,17.0
EFKK 211450Z 17009KT CAVOK 02/M00 Q1000,EFKK,2018-03-21T14:50:00Z,63.72,23.13,2.0,0.0,170,9,,6.21,29.52756,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,25.0
EFHA 211450Z AUTO 18010KT 150V220 7000 -SN OVC024 M04/M07 Q1006,EFHA,2018-03-21T14:50:00Z,61.85,24.8,-4.0,-7.0,180,10,,4.35,29.704725,,,TRUE,,,,,,,-SN,OVC,2400,,,,,,,MVFR,,,,,,,,,,,,METAR,145.0
KEFD 211450Z 06009KT 10SM SCT250 14/07 A3022,KEFD,2018-03-21T14:50:00Z,29.6,-95.17,14.0,7.0,60,9,,10.0,30.221457,,,,,,,,,,,SCT,25000,,,,,,,VFR,,,,,,,,,,,,METAR,10.0
EDHL 211450Z 26010KT 9999 BKN021 05/01 Q1024,EDHL,2018-03-21T14:50:00Z,53.8,10.72,5.0,1.0,260,10,,6.21,30.236221,,,,,,,,,,,BKN,2100,,,,,,,MVFR,,,,,,,,,,,,METAR,16.0
EDLN 211450Z 26006KT 210V320 9999 BKN040 05/M01 Q1028,EDLN,2018-03-21T14:50:00Z,51.23,6.5,5.0,-1.0,260,6,,6.21,30.35433,,,,,,,,,,,BKN,4000,,,,,,,VFR,,,,,,,,,,,,METAR,38.0
EDDW 211450Z 24010KT 9999 FEW025 BKN068 06/01 Q1025 NOSIG,EDDW,2018-03-21T14:50:00Z,53.03,8.8,6.0,1.0,240,10,,6.21,30.265747,,,,,,TRUE,,,,,FEW,2500,BKN,6800,,,,,VFR,,,,,,,,,,,,METAR,5.0
EDQM 211450Z 02005KT 340V060 CAVOK 00/M12 Q1024,EDQM,2018-03-21T14:50:00Z,50.3,11.85,0.0,-12.0,20,5,,6.21,30.236221,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,568.0
EDNY 211450Z 03010KT 350V050 9999 BKN051 BKN061 03/M08 Q1025,EDNY,2018-03-21T14:50:00Z,47.67,9.52,3.0,-8.0,30,10,,6.21,30.265747,,,,,,,,,,,BKN,5100,BKN,6100,,,,,VFR,,,,,,,,,,,,METAR,424.0
EDMA 211450Z 32006KT 270V050 9999 BKN048 03/M07 Q1025,EDMA,2018-03-21T14:50:00Z,48.42,10.92,3.0,-7.0,320,6,,6.21,30.265747,,,,,,,,,,,BKN,4800,,,,,,,VFR,,,,,,,,,,,,METAR,463.0
EDLP 211450Z 25007KT 9999 BKN015 02/M02 Q1027,EDLP,2018-03-21T14:50:00Z,51.62,8.62,2.0,-2.0,250,7,,6.21,30.324802,,,,,,,,,,,BKN,1500,,,,,,,MVFR,,,,,,,,,,,,METAR,213.0
EDSB 211450Z 03009KT 350V060 CAVOK 06/M10 Q1027,EDSB,2018-03-21T14:50:00Z,48.78,8.08,6.0,-10.0,30,9,,6.21,30.324802,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,124.0
EDLW 211450Z 26005KT 210V340 9999 FEW023 BKN026 BKN030 04/M02 Q1028,EDLW,2018-03-21T14:50:00Z,51.52,7.62,4.0,-2.0,260,5,,6.21,30.35433,,,,,,,,,,,FEW,2300,BKN,2600,BKN,3000,,,MVFR,,,,,,,,,,,,METAR,127.0
EDFH 211450Z 36005KT 320V040 CAVOK 04/M10 Q1025,EDFH,2018-03-21T14:50:00Z,49.95,7.27,4.0,-10.0,360,5,,6.21,30.265747,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,498.0
ENUG 211450Z AUTO 10022KT 080V150 9999NDV BKN016/// BKN120/// M02/M06 Q0990 W///S4,ENUG,2018-03-21T14:50:00Z,,,-2.0,-6.0,100,22,,,29.232283,,,TRUE,,,,,,,,BKN,1600,BKN,12000,,,,,,,,,,,,,,,,,METAR,
ENLA 211450Z AUTO 24029KT 9999NDV BKN014/// BKN069/// 05/02 Q1016 W///S4,ENLA,2018-03-21T14:50:00Z,57.1,2.83,5.0,2.0,240,29,,,30.0,,,TRUE,,,,,,,,BKN,1400,BKN,6900,,,,,,,,,,,,,,,,,METAR,4.0
ENHM 211450Z 23031KT 2000 -RA BR SCT005 OVC010 05/05 Q1008 W06/S/,ENHM,2018-03-21T14:50:00Z,59.57,2.23,5.0,5.0,230,31,,1.24,29.763779,,,,,,,,,,-RA BR,SCT,500,OVC,1000,,,,,IFR,,,,,,,,,,,,METAR,10.0
ENQA 211450Z AUTO 20033KT 6000NDV -RA OVC008/// 03/02 Q1008 W02/S5,ENQA,2018-03-21T14:50:00Z,60.65,3.72,3.0,2.0,200,33,,,29.763779,,,TRUE,,,,,,,-RA,OVC,800,,,,,,,,,,,,,,,,,,,METAR,20.0
ENQC 211450Z AUTO 20031KT 2900NDV -RA BR OVC010/// 04/03 Q1006 W///S5,ENQC,2018-03-21T14:50:00Z,60.88,3.62,4.0,3.0,200,31,,,29.704725,,,TRUE,,,,,,,-RA BR,OVC,1000,,,,,,,,,,,,,,,,,,,METAR,20.0
ENSE 211450Z AUTO 24024KT 9999NDV BKN004/// OVC008/// 07/06 Q1004 W///S5,ENSE,2018-03-21T14:50:00Z,61.45,2.15,7.0,6.0,240,24,,,29.64567,,,TRUE,,,,,,,,BKN,400,OVC,800,,,,,,,,,,,,,,,,,METAR,10.0
ENQR 211450Z AUTO 23023KT 3700NDV OVC004/// 06/06 Q1003 W///S6,ENQR,2018-03-21T14:50:00Z,61.35,2.22,6.0,6.0,230,23,,,29.616142,,,TRUE,,,,,,,,OVC,400,,,,,,,,,,,,,,,,,,,METAR,10.0
ENNE 211450Z 28012KT 9999 VCSH FEW015 04/01 Q1002 W///S5,ENNE,2018-03-21T14:50:00Z,66.03,8.08,4.0,1.0,280,12,,6.21,29.586615,,,,,,,,,,VCSH,FEW,1500,,,,,,,VFR,,,,,,,,,,,,METAR,10.0
ENVR 211450Z VRB05 9999 -SHSN BKN018 OVC065 02/M03 Q0999,ENVR,2018-03-21T14:50:00Z,67.65,12.72,2.0,-3.0,0,5,,6.21,29.498032,,,,,,,,,,-SHSN,BKN,1800,OVC,6500,,,,,MVFR,,,,,,,,,,,,METAR,4.0
ENRA 211450Z 21009KT 9999 VCSH SCT022 BKN035 02/M01 Q1000,ENRA,2018-03-21T14:50:00Z,66.37,14.3,2.0,-1.0,210,9,,6.21,29.52756,,,,,,,,,,VCSH,SCT,2200,BKN,3500,,,,,VFR,,,,,,,,,,,,METAR,70.0
ENHF 211450Z VRB02KT 9999 5000SW VCSH SCT012 BKN050 M05/M08 Q0991 RMK WIND 1254FT 17008KT,ENHF,2018-03-21T14:50:00Z,70.67,23.67,-5.0,-8.0,0,2,,6.21,29.26181,,,,,,,,,,VCSH,SCT,1200,BKN,5000,,,,,VFR,,,,,,,,,,,,METAR,81.0
ENBV 211450Z 24011KT CAVOK M11/M15 Q0996,ENBV,2018-03-21T14:50:00Z,70.87,29.02,-11.0,-15.0,240,11,,6.21,29.409449,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,13.0
ENBN 211450Z 24009KT 220V280 9999 8000N -DZ FEW004 SCT010 BKN016 03/02 Q1002,ENBN,2018-03-21T14:50:00Z,65.47,12.22,3.0,2.0,240,9,,6.21,29.586615,,,,,,,,,,-DZ,FEW,400,SCT,1000,BKN,1600,,,MVFR,,,,,,,,,,,,METAR,9.0
ENZV 211450Z 20009KT 9000 -RA VV011 02/01 Q1015 TEMPO 4000 RADZ,ENZV,2018-03-21T14:50:00Z,58.87,5.62,2.0,1.0,200,9,,5.59,29.970472,,,,,,,,,,-RA,OVX,0,,,,,,,LIFR,,,,,,,,,,,1100,METAR,9.0
ENVA 211450Z VRB02KT 9999 -RA FEW007 SCT010 BKN014 03/01 Q1006 NOSIG RMK WIND 670FT 24009KT,ENVA,2018-03-21T14:50:00Z,63.47,10.92,3.0,1.0,0,2,,6.21,29.704725,,,,,,TRUE,,,,-RA,FEW,700,SCT,1000,BKN,1400,,,MVFR,,,,,,,,,,,,METAR,17.0
ENOL 211450Z 25011KT 9999 -RA FEW008 BKN010 03/02 Q1005 TEMPO 1200 RASN BR VV008,ENOL,2018-03-21T14:50:00Z,63.7,9.58,3.0,2.0,250,11,,6.21,29.675198,,,,,,,,,,-RA,FEW,800,BKN,1000,,,,,MVFR,,,,,,,,,,,,METAR,7.0
ENGM 211450Z 25005KT 210V320 CAVOK 05/M05 Q1009 NOSIG,ENGM,2018-03-21T14:50:00Z,60.2,11.1,5.0,-5.0,250,5,,6.21,29.793306,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,204.0
ENDU 211450Z 29006KT 9999 8000NE -SHSN FEW005 SCT020 BKN030 M01/M03 Q0994 RESHSN TEMPO 27015G25KT 1200 SHSN VV006 RMK WIND 1100FT 28016KT WIND 2200FT 28020G38KT,ENDU,2018-03-21T14:50:00Z,69.03,18.55,-1.0,-3.0,290,6,,6.21,29.350393,,,,,,,,,,-SHSN,FEW,500,SCT,2000,BKN,3000,,,MVFR,,,,,,,,,,,,METAR,79.0
ENBO 211450Z 28017KT 9999 6000E -SHSN FEW015TCU SCT025 BKN035 01/M01 Q0999 TEMPO 4000 -SHSNRA VV020,ENBO,2018-03-21T14:50:00Z,67.27,14.37,1.0,-1.0,280,17,,6.21,29.498032,,,,,,,,,,-SHSN,FEW,1500,SCT,2500,BKN,3500,,,VFR,,,,,,,,,,,,METAR,13.0
ENBR 211450Z 18013KT 2000 -SN SCT002 BKN004 00/00 Q1012 TEMPO 0800 SNRA VV002 RMK WIND 1200FT /////KT,ENBR,2018-03-21T14:50:00Z,60.28,5.22,0.0,0.0,180,13,,1.24,29.88189,,,,,,,,,,-SN,SCT,200,BKN,400,,,,,LIFR,,,,,,,,,,,,METAR,50.0
ENAN 211450Z 28016KT 9999 VCSH FEW009 SCT034 BKN049 M00/M05 Q0995,ENAN,2018-03-21T14:50:00Z,69.28,16.13,0.0,-5.0,280,16,,6.21,29.379921,,,,,,,,,,VCSH,FEW,900,SCT,3400,BKN,4900,,,VFR,,,,,,,,,,,,METAR,14.0
ENNA 211450Z 17007KT 2500 -SN VV014 M06/M09 Q0994 RMK WIND 1800FT 18007KT,ENNA,2018-03-21T14:50:00Z,70.07,24.97,-6.0,-9.0,170,7,,1.55,29.350393,,,,,,,,,,-SN,OVX,0,,,,,,,LIFR,,,,,,,,,,,1400,METAR,8.0
ENML 211450Z 27008KT 9999 FEW014 SCT018 BKN028 04/02 Q1005,ENML,2018-03-21T14:50:00Z,62.75,7.27,4.0,2.0,270,8,,6.21,29.675198,,,,,,,,,,,FEW,1400,SCT,1800,BKN,2800,,,MVFR,,,,,,,,,,,,METAR,3.0
ENKR 211450Z 17008KT 6000 -SN SCT004 BKN017 M08/M10 Q0995 RMK WIND 731FT 16010KT,ENKR,2018-03-21T14:50:00Z,69.72,29.88,-8.0,-10.0,170,8,,3.73,29.379921,,,,,,,,,,-SN,SCT,400,BKN,1700,,,,,MVFR,,,,,,,,,,,,METAR,91.0
ENKB 211450Z 22007KT 190V270 9999 -DZ FEW006 SCT015 BKN024 04/02 Q1005 RMK WIND 745FT 22013KT,ENKB,2018-03-21T14:50:00Z,63.12,7.82,4.0,2.0,220,7,,6.21,29.675198,,,,,,,,,,-DZ,FEW,600,SCT,1500,BKN,2400,,,MVFR,,,,,,,,,,,,METAR,62.0
ENFL 211450Z 17018KT 6000 -RASN FEW005 SCT007 BKN010 01/01 Q1009,ENFL,2018-03-21T14:50:00Z,61.57,5.02,1.0,1.0,170,18,,3.73,29.793306,,,,,,,,,,-RA -SN,FEW,500,SCT,700,BKN,1000,,,MVFR,,,,,,,,,,,,METAR,9.0
ENEV 211450Z 26009KT 230V290 9999 VCSH FEW008 BKN051 00/M02 Q0996 RMK WIND 1400FT 23020KT,ENEV,2018-03-21T14:50:00Z,68.52,16.67,0.0,-2.0,260,9,,6.21,29.409449,,,,,,,,,,VCSH,FEW,800,BKN,5100,,,,,VFR,,,,,,,,,,,,METAR,26.0
ENBL 211450Z 22006KT 180V260 0700 SN FG VV005 00/M00 Q1008,ENBL,2018-03-21T14:50:00Z,61.4,5.77,0.0,0.0,220,6,,0.43,29.763779,,,,,,,,,,SN FG,OVX,0,,,,,,,LIFR,,,,,,,,,,,500,METAR,150.0
ENAT 211450Z 10004KT 040V150 4000 -SN VV018 M05/M07 Q0993 RMK WIND 700FT 13008KT,ENAT,2018-03-21T14:50:00Z,69.97,23.37,-5.0,-7.0,100,4,,2.49,29.320866,,,,,,,,,,-SN,OVX,0,,,,,,,LIFR,,,,,,,,,,,1800,METAR,3.0
EDVK 211450Z 34011KT 300V010 CAVOK 04/M05 Q1026,EDVK,2018-03-21T14:50:00Z,51.38,9.37,4.0,-5.0,340,11,,6.21,30.295275,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,285.0
EDLV 211450Z 25007KT 220V290 CAVOK 07/M01 Q1028,EDLV,2018-03-21T14:50:00Z,51.6,6.15,7.0,-1.0,250,7,,6.21,30.35433,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,32.0
EDFM 211450Z 02004KT 320V110 CAVOK 06/M14 Q1027,EDFM,2018-03-21T14:50:00Z,49.47,8.52,6.0,-14.0,20,4,,6.21,30.324802,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,100.0
ENRO 211450Z 23012KT 9999 -SN SCT035 BKN056 03/M05 Q1004,ENRO,2018-03-21T14:50:00Z,62.57,11.33,3.0,-5.0,230,12,,6.21,29.64567,,,,,,,,,,-SN,SCT,3500,BKN,5600,,,,,VFR,,,,,,,,,,,,METAR,626.0
ENRY 211450Z 19007KT CAVOK 05/M02 Q1012,ENRY,2018-03-21T14:50:00Z,59.37,10.77,5.0,-2.0,190,7,,6.21,29.88189,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,53.0
ENSB 211450Z 13012KT 9999 FEW020 M16/M22 Q1007 RMK WIND 1400FT 12016KT,ENSB,2018-03-21T14:50:00Z,78.25,15.47,-16.0,-22.0,130,12,,6.21,29.734253,,,,,,,,,,,FEW,2000,,,,,,,VFR,,,,,,,,,,,,METAR,29.0
