No errors
No warnings
519 ms
data source=metars
4718 results
raw_text,station_id,observation_time,latitude,longitude,temp_c,dewpoint_c,wind_dir_degrees,wind_speed_kt,wind_gust_kt,visibility_statute_mi,altim_in_hg,sea_level_pressure_mb,corrected,auto,auto_station,maintenance_indicator_on,no_signal,lightning_sensor_off,freezing_rain_sensor_off,present_weather_sensor_off,wx_string,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,flight_category,three_hr_pressure_tendency_mb,maxT_c,minT_c,maxT24hr_c,minT24hr_c,precip_in,pcp3hr_in,pcp6hr_in,pcp24hr_in,snow_in,vert_vis_ft,metar_type,elevation_m
UHWW 232100Z 00000MPS 9999 OVC011 01/M02 Q1015 R25L/0///70 NOSIG RMK QFE760,UHWW,2018-03-23T21:00:00Z,43.4,132.15,1.0,-2.0,0,0,,6.21,29.970472,,,,,,TRUE,,,,,OVC,1100,,,,,,,MVFR,,,,,,,,,,,,METAR,14.0
UHPP 232100Z 34004MPS 9999 NSC M12/M19 Q1004 R34L/CLRD70 NOSIG RMK QFE749/0999,UHPP,2018-03-23T21:00:00Z,53.17,158.45,-12.0,-19.0,340,8,,6.21,29.64567,,,,,,TRUE,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,40.0
UHHH 232100Z 20003MPS 170V230 9000 -SHRA SCT033CB 02/M02 Q1006 R23L/090060 NOSIG RMK QFE748/0997,UHHH,2018-03-23T21:00:00Z,48.52,135.18,2.0,-2.0,200,6,,5.59,29.704725,,,,,,TRUE,,,,-SHRA,SCT,3300,,,,,,,VFR,,,,,,,,,,,,METAR,72.0
UHBB 232100Z 26002MPS CAVOK M05/M09 Q1007 R36/090060 NOSIG RMK QFE737/0983,UHBB,2018-03-23T21:00:00Z,50.43,127.42,-5.0,-9.0,260,4,,6.21,29.734253,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,195.0
VYYY 232100Z 27004KT 7000 SCT012 24/23 Q1010,VYYY,2018-03-23T21:00:00Z,16.9,96.13,24.0,23.0,270,4,,4.35,29.822834,,,,,,,,,,,SCT,1200,,,,,,,MVFR,,,,,,,,,,,,METAR,33.0
ROYN 232100Z AUTO 11006KT 9999 NSC 16/10 Q1021,ROYN,2018-03-23T21:00:00Z,24.47,122.97,16.0,10.0,110,6,,6.21,30.147638,,,TRUE,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,17.0
RORY 232100Z AUTO 04007KT 9999 SCT038 16/09 Q1022,RORY,2018-03-23T21:00:00Z,27.05,128.4,16.0,9.0,40,7,,6.21,30.177166,,,TRUE,,,,,,,,SCT,3800,,,,,,,VFR,,,,,,,,,,,,METAR,16.0
VTUQ 232100Z AUTO 04003KT ////NDV ////// 21/19 Q1013 A2991,VTUQ,2018-03-23T21:00:00Z,14.95,102.32,21.0,19.0,40,3,,,29.911417,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,234.0
FYWW 232100Z AUTO 05002KT //// // ////// 18/09 Q1020,FYWW,2018-03-23T21:00:00Z,-22.57,17.1,18.0,9.0,50,2,,,30.11811,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,1725.0
FYLZ 232100Z AUTO 19004KT //// // ////// 17/14 Q1012,FYLZ,2018-03-23T21:00:00Z,-26.67,15.25,17.0,14.0,190,4,,,29.88189,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,130.0
CXKE 232100Z AUTO 30009KT 04/M08 RMK AO1 SOG 06 3002 SLP183 T00421075,CXKE,2018-03-23T21:00:00Z,45.0,-75.63,4.2,-7.5,300,9,,,,1018.3,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,99.0
CXKA 232100Z AUTO 01013KT M06/M18 RMK AO1 SOG 70 3006 PK WND 35018/2028 SLP347 T10621184,CXKA,2018-03-23T21:00:00Z,49.4,-82.45,-6.2,-18.4,10,13,,,,1034.7,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,218.0
CXHM 232100Z AUTO 30008G15KT 06/ RMK AO1 SLP219 T0058 55000,CXHM,2018-03-23T21:00:00Z,43.28,-79.9,5.8,,300,8,15,,,1021.9,,TRUE,TRUE,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,METAR,107.0
CWZS 232100Z AUTO 33006KT 04/M07 RMK AO1 SLP117 T00431068 53009,CWZS,2018-03-23T21:00:00Z,48.47,-67.43,4.3,-6.8,330,6,,,,1011.7,,TRUE,TRUE,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,METAR,166.0
CWZO 232100Z AUTO 00014KT RMK AO1,CWZO,2018-03-23T21:00:00Z,48.55,-123.23,,,0,14,,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,1.0
CWZA 232100Z AUTO 10003KT 04/01 RMK AO1 6PAST HR SOG 00 3006 SLP100 P0002 T00430013 50006,CWZA,2018-03-23T21:00:00Z,49.25,-121.77,4.3,1.3,100,3,,,,1010.0,,TRUE,TRUE,,,,,,,,,,,,,,,,0.6,,,,,0.02,,,,,,METAR,15.0
UKDR 232100Z 04005MPS 1200 R36/P2000N SN OVC004 M03/M04 Q1002 R36/591528 TEMPO 0400 +SN BLSN OVC002,UKDR,2018-03-23T21:00:00Z,48.05,33.22,-3.0,-4.0,40,10,,0.75,29.586615,,,,,,,,,,SN,OVC,400,,,,,,,LIFR,,,,,,,,,,,,METAR,124.0
UKLL 232100Z 14003MPS CAVOK M06/M09 Q1005 R13/CLRD// NOSIG,UKLL,2018-03-23T21:00:00Z,49.82,23.93,-6.0,-9.0,140,6,,6.21,29.675198,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,325.0
UKDD 232100Z 02004MPS 4400 -SN OVC009 M03/M04 Q1002 R08/550440 TEMPO 0500 +SHSN BKN002 BKN010CB,UKDD,2018-03-23T21:00:00Z,48.37,35.1,-3.0,-4.0,20,8,,2.73,29.586615,,,,,,,,,,-SN,OVC,900,,,,,,,IFR,,,,,,,,,,,,METAR,149.0
UKDE 232100Z 02005MPS 9999 BKN036 M01/M03 Q1001 R02/490530 NOSIG,UKDE,2018-03-23T21:00:00Z,47.87,35.32,-1.0,-3.0,20,10,,6.21,29.557087,,,,,,TRUE,,,,,BKN,3600,,,,,,,VFR,,,,,,,,,,,,METAR,113.0
UKHH 232100Z 05003MPS CAVOK M04/M08 Q1005 R07/71//66 NOSIG,UKHH,2018-03-23T21:00:00Z,49.92,36.28,-4.0,-8.0,50,6,,6.21,29.675198,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,155.0
UKBB 232100Z VRB01MPS CAVOK M07/M08 Q1005 R88/811050 NOSIG,UKBB,2018-03-23T21:00:00Z,50.33,30.9,-7.0,-8.0,0,2,,6.21,29.675198,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,119.0
SMJP 232100Z 05013KT 9999 VCSH FEW018CB SCT030 27/24 Q1011 NOSIG,SMJP,2018-03-23T21:00:00Z,5.45,-55.17,27.0,24.0,50,13,,6.21,29.852362,,,,,,TRUE,,,,VCSH,FEW,1800,SCT,3000,,,,,VFR,,,,,,,,,,,,METAR,16.0
WSSS 232100Z VRB02KT 9999 FEW020 BKN300 26/23 Q1009 NOSIG,WSSS,2018-03-23T21:00:00Z,1.37,103.97,26.0,23.0,0,2,,6.21,29.793306,,,,,,TRUE,,,,,FEW,2000,BKN,30000,,,,,VFR,,,,,,,,,,,,METAR,16.0
KGLS 232100Z 17015KT 10SM OVC031 23/19 A3013 RMK AO2 T02330189,KGLS,2018-03-23T21:00:00Z,29.27,-94.87,23.3,18.9,170,15,,10.0,30.129921,,,,TRUE,,,,,,,OVC,3100,,,,,,,VFR,,,,,,,,,,,,SPECI,6.0
KMHV 232100Z AUTO 19009KT 10SM CLR 17/01 A3006 RMK A01,KMHV,2018-03-23T21:00:00Z,35.07,-118.15,17.0,1.0,190,9,,10.0,30.059055,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,849.0
K46U 232100Z AUTO 31007KT 10SM BKN046 BKN055 05/M04 A3001 RMK A01,K46U,2018-03-23T21:00:00Z,43.18,-111.05,5.0,-4.0,310,7,,10.0,30.008858,,,TRUE,TRUE,,,,,,,BKN,4600,BKN,5500,,,,,VFR,,,,,,,,,,,,METAR,1717.0
GVNP 232100Z 03017KT 4900 HZ NSC 22/17 Q1015 NOSIG,GVNP,2018-03-23T21:00:00Z,14.95,-23.48,22.0,17.0,30,17,,3.04,29.970472,,,,,,TRUE,,,,HZ,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,70.0
SBAR 232100Z 09012KT 9999 SCT018 28/24 Q1010,SBAR,2018-03-23T21:00:00Z,-10.97,-37.07,28.0,24.0,90,12,,6.21,29.822834,,,,,,,,,,,SCT,1800,,,,,,,VFR,,,,,,,,,,,,METAR,9.0
AGGH 232100Z 18005KT 9999 FEW017 SCT030 SCT100 BKN300 26/24 Q1006,AGGH,2018-03-23T21:00:00Z,-9.42,160.05,26.0,24.0,180,5,,6.21,29.704725,,,,,,,,,,,FEW,1700,SCT,3000,SCT,10000,BKN,30000,VFR,,,,,,,,,,,,METAR,9.0
TKPN 232100Z 09014KT 9999 FEW025 28/19 Q1014,TKPN,2018-03-23T21:00:00Z,17.18,-62.57,28.0,19.0,90,14,,6.21,29.940945,,,,,,,,,,,FEW,2500,,,,,,,VFR,,,,,,,,,,,,METAR,17.0
SAWH 232100Z 25023G35KT 9999 FEW038 SCT045 07/03 Q0999,SAWH,2018-03-23T21:00:00Z,-54.85,-68.3,7.0,3.0,250,23,35,6.21,29.498032,,,,,,,,,,,FEW,3800,SCT,4500,,,,,VFR,,,,,,,,,,,,METAR,14.0
SBCZ 232100Z 34004KT 9999 FEW020 BKN100 27/22 Q1010,SBCZ,2018-03-23T21:00:00Z,-7.62,-72.77,27.0,22.0,340,4,,6.21,29.822834,,,,,,,,,,,FEW,2000,BKN,10000,,,,,VFR,,,,,,,,,,,,METAR,170.0
MDST 232100Z 01004KT 9999 FEW020CB SCT022 SCT080 28/21 Q1014,MDST,2018-03-23T21:00:00Z,19.4,-70.6,28.0,21.0,10,4,,6.21,29.940945,,,,,,,,,,,FEW,2000,SCT,2200,SCT,8000,,,VFR,,,,,,,,,,,,METAR,184.0
MDPP 232100Z 36005KT 9999 FEW018CB FEW020 28/24 Q1015 CB/SE/S,MDPP,2018-03-23T21:00:00Z,19.75,-70.57,28.0,24.0,360,5,,6.21,29.970472,,,,,,,,,,,FEW,1800,FEW,2000,,,,,VFR,,,,,,,,,,,,METAR,5.0
MDPC 232100Z 00000KT 8000 VCSH SCT020 27/22 Q1015,MDPC,2018-03-23T21:00:00Z,18.57,-68.37,27.0,22.0,0,0,,4.97,29.970472,,,,,,,,,,VCSH,SCT,2000,,,,,,,MVFR,,,,,,,,,,,,METAR,12.0
MDBH 232100Z 11010KT 9999 FEW018CB SCT020 SCT300 28/22 Q1014 CB/SW/W,MDBH,2018-03-23T21:00:00Z,18.25,-71.12,28.0,22.0,110,10,,6.21,29.940945,,,,,,,,,,,FEW,1800,SCT,2000,SCT,30000,,,VFR,,,,,,,,,,,,METAR,3.0
MDSD 232100Z 17006KT 8000 VCRA FEW018CB SCT019 SCT080 29/23 Q1014 CB/NE/E TEMPO 6000 TSRA CB/NE/E,MDSD,2018-03-23T21:00:00Z,18.42,-69.67,29.0,23.0,170,6,,4.97,29.940945,,,,,,,,,,VCRA,FEW,1800,SCT,1900,SCT,8000,,,MVFR,,,,,,,,,,,,METAR,18.0
MDJB 232100Z 02008KT 9999 FEW016CB BKN018 28/23 Q1014 CB/NE/E/NW TEMPO 6000 TSRA,MDJB,2018-03-23T21:00:00Z,18.57,-69.98,28.0,23.0,20,8,,6.21,29.940945,,,,,,,,,,,FEW,1600,BKN,1800,,,,,MVFR,,,,,,,,,,,,METAR,30.0
MDCY 232100Z 09010KT 9999 SCT020 27/23 Q1015,MDCY,2018-03-23T21:00:00Z,19.27,-69.73,27.0,23.0,90,10,,6.21,29.970472,,,,,,,,,,,SCT,2000,,,,,,,VFR,,,,,,,,,,,,METAR,10.0
MDAB 232100Z 13006KT 9999 BKN018 28/25 Q1016,MDAB,2018-03-23T21:00:00Z,19.2,-69.43,28.0,25.0,130,6,,6.21,30.0,,,,,,,,,,,BKN,1800,,,,,,,MVFR,,,,,,,,,,,,METAR,35.0
PLCH 232100Z 12018KT 9999 FEW020 29/24 Q1012,PLCH,2018-03-23T21:00:00Z,1.98,-157.35,29.0,24.0,120,18,,6.21,29.88189,,,,,,,,,,,FEW,2000,,,,,,,VFR,,,,,,,,,,,,METAR,3.0
GVAC 232100Z 05015KT 4500 HZ FEW014 SCT200 21/15 Q1016 NOSIG,GVAC,2018-03-23T21:00:00Z,16.72,-22.93,21.0,15.0,50,15,,2.8,30.0,,,,,,TRUE,,,,HZ,FEW,1400,SCT,20000,,,,,IFR,,,,,,,,,,,,METAR,55.0
ORBI 232100Z 11002KT 8000 NSC 19/09 Q1011 NOSIG,ORBI,2018-03-23T21:00:00Z,33.27,44.23,19.0,9.0,110,2,,4.97,29.852362,,,,,,TRUE,,,,,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,35.0
SBRJ 232100Z 14007KT 9999 SCT020 SCT025 29/26 Q1012,SBRJ,2018-03-23T21:00:00Z,-22.88,-43.17,29.0,26.0,140,7,,6.21,29.88189,,,,,,,,,,,SCT,2000,SCT,2500,,,,,VFR,,,,,,,,,,,,METAR,3.0
SBMO 232100Z 12010KT CAVOK 27/23 Q1010,SBMO,2018-03-23T21:00:00Z,-9.52,-35.77,27.0,23.0,120,10,,6.21,29.822834,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,115.0
ORSU 232100Z 30003KT 8000 NSC 09/08 Q1018,ORSU,2018-03-23T21:00:00Z,35.57,45.32,9.0,8.0,300,3,,4.97,30.059055,,,,,,,,,,,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,761.0
SBFZ 232100Z 07006KT 9999 SCT020 SCT070 28/25 Q1008,SBFZ,2018-03-23T21:00:00Z,-3.77,-38.52,28.0,25.0,70,6,,6.21,29.763779,,,,,,,,,,,SCT,2000,SCT,7000,,,,,VFR,,,,,,,,,,,,METAR,25.0
SBEG 232100Z 01003KT 9999 FEW020 SCT100 30/23 Q1007,SBEG,2018-03-23T21:00:00Z,-3.02,-60.03,30.0,23.0,10,3,,6.21,29.734253,,,,,,,,,,,FEW,2000,SCT,10000,,,,,VFR,,,,,,,,,,,,METAR,2.0
SBFN 232100Z 11009KT 9999 SCT019 27/24 Q1010,SBFN,2018-03-23T21:00:00Z,-3.85,-32.42,27.0,24.0,110,9,,6.21,29.822834,,,,,,,,,,,SCT,1900,,,,,,,VFR,,,,,,,,,,,,METAR,56.0
SBRF 232100Z 08005KT 360V140 9999 FEW025 28/23 Q1010,SBRF,2018-03-23T21:00:00Z,-8.13,-34.92,28.0,23.0,80,5,,6.21,29.822834,,,,,,,,,,,FEW,2500,,,,,,,VFR,,,,,,,,,,,,METAR,19.0
SBSL 232100Z 02004KT 9999 BKN015 BKN080 27/25 Q1009,SBSL,2018-03-23T21:00:00Z,-2.6,-44.22,27.0,25.0,20,4,,6.21,29.793306,,,,,,,,,,,BKN,1500,BKN,8000,,,,,MVFR,,,,,,,,,,,,METAR,53.0
SVMI 232100Z 09006KT 9999 BKN016 28/20 Q1011,SVMI,2018-03-23T21:00:00Z,10.58,-67.0,28.0,20.0,90,6,,6.21,29.852362,,,,,,,,,,,BKN,1600,,,,,,,MVFR,,,,,,,,,,,,METAR,48.0
LFLS 232100Z AUTO 11005KT 080V140 CAVOK M00/M02 Q1002,LFLS,2018-03-23T21:00:00Z,45.37,5.32,0.0,-2.0,110,5,,6.21,29.586615,,,TRUE,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,386.0
MGGT 232100Z 36012KT 9999 BKN020 SCT090 20/14 Q1027 A3033 PCPN DIST E/WNW,MGGT,2018-03-23T21:00:00Z,14.57,-90.53,20.0,14.0,360,12,,6.21,30.324802,,,,,,,,,,,BKN,2000,SCT,9000,,,,,MVFR,,,,,,,,,,,,METAR,1509.0
MHLC 232100Z 07004KT 9999 SCT034TCU BKN080 27/22 Q1017 A3003 NOSIG,MHLC,2018-03-23T21:00:00Z,15.75,-86.85,27.0,22.0,70,4,,6.21,30.029528,,,,,,TRUE,,,,,SCT,3400,BKN,8000,,,,,VFR,,,,,,,,,,,,METAR,15.0
MHTG 232100Z 05010KT 9999 SCT032 27/11 Q1019 A3009 NOSIG,MHTG,2018-03-23T21:00:00Z,14.07,-87.22,27.0,11.0,50,10,,6.21,30.088583,,,,,,TRUE,,,,,SCT,3200,,,,,,,VFR,,,,,,,,,,,,METAR,1004.0
MHRO 232100Z METAR ,MHRO,2018-03-23T21:00:00Z,16.32,-86.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,5.0
SBCB 232100Z 08014KT 9999 FEW020 27/22 Q1014,SBCB,2018-03-23T21:00:00Z,-22.92,-42.08,27.0,22.0,80,14,,6.21,29.940945,,,,,,,,,,,FEW,2000,,,,,,,VFR,,,,,,,,,,,,METAR,4.0
SBBV 232100Z 09013KT 9999 FEW035 35/14 Q1008,SBBV,2018-03-23T21:00:00Z,2.85,-60.7,35.0,14.0,90,13,,6.21,29.763779,,,,,,,,,,,FEW,3500,,,,,,,VFR,,,,,,,,,,,,METAR,140.0
OJAI 232100Z 11006KT 7000 NSC 22/03 Q1008 NOSIG,OJAI,2018-03-23T21:00:00Z,31.72,36.0,22.0,3.0,110,6,,4.35,29.763779,,,,,,TRUE,,,,,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,730.0
OKBK 232100Z 20004KT CAVOK 18/M03 Q1012 NOSIG,OKBK,2018-03-23T21:00:00Z,29.22,47.97,18.0,-3.0,200,4,,6.21,29.88189,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,55.0
SBMQ 232100Z 02002KT 9999 SCT013 BKN080 26/26 Q1009,SBMQ,2018-03-23T21:00:00Z,0.05,-51.07,26.0,26.0,20,2,,6.21,29.793306,,,,,,,,,,,SCT,1300,BKN,8000,,,,,VFR,,,,,,,,,,,,METAR,15.0
SBRB 232100Z 31006KT 9999 SCT026 FEW033TCU 28/22 Q1009,SBRB,2018-03-23T21:00:00Z,-10.0,-67.78,28.0,22.0,310,6,,6.21,29.793306,,,,,,,,,,,SCT,2600,FEW,3300,,,,,VFR,,,,,,,,,,,,METAR,143.0
SBMN 232100Z 08005KT 9999 SCT020 FEW025TCU BKN100 30/23 Q1007,SBMN,2018-03-23T21:00:00Z,-3.13,-59.97,30.0,23.0,80,5,,6.21,29.734253,,,,,,,,,,,SCT,2000,FEW,2500,BKN,10000,,,VFR,,,,,,,,,,,,METAR,84.0
SBSP 232100Z 18010KT 8000 OVC011 23/20 Q1017,SBSP,2018-03-23T21:00:00Z,-23.62,-46.63,23.0,20.0,180,10,,4.97,30.029528,,,,,,,,,,,OVC,1100,,,,,,,MVFR,,,,,,,,,,,,METAR,803.0
MRLM 232100Z 03009KT 9999 FEW030 BKN130 28/22 A2991,MRLM,2018-03-23T21:00:00Z,9.97,-83.03,28.0,22.0,30,9,,6.21,29.911417,,,,,,,,,,,FEW,3000,BKN,13000,,,,,VFR,,,,,,,,,,,,METAR,2.0
MYGF 232100Z 36011KT 9999 FEW040 22/12 A3017,MYGF,2018-03-23T21:00:00Z,26.55,-78.7,22.0,12.0,360,11,,6.21,30.171259,,,,,,,,,,,FEW,4000,,,,,,,VFR,,,,,,,,,,,,METAR,2.0
TUPJ 232100Z 14007KT 10SM SCT020 28/21 A2999 RMK Q1015,TUPJ,2018-03-23T21:00:00Z,18.43,-64.52,28.0,21.0,140,7,,10.0,29.991142,,,,,,,,,,,SCT,2000,,,,,,,VFR,,,,,,,,,,,,METAR,4.0
OSKL 232100Z 05018KT 8000 FEW026 SCT100 18/M01 Q1010,OSKL,2018-03-23T21:00:00Z,37.03,41.2,18.0,-1.0,50,18,,4.97,29.822834,,,,,,,,,,,FEW,2600,SCT,10000,,,,,MVFR,,,,,,,,,,,,METAR,455.0
OSLK 232100Z 06006KT CAVOK 19/06 Q1001,OSLK,2018-03-23T21:00:00Z,35.4,35.95,19.0,6.0,60,6,,6.21,29.557087,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,48.0
OSDI 232100Z 20002KT CAVOK 19/M03 Q1007,OSDI,2018-03-23T21:00:00Z,33.42,36.52,19.0,-3.0,200,2,,6.21,29.734253,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,605.0
MROC 232100Z 07019G29KT 9999 FEW045 SCT120 28/11 A2999 NOSIG,MROC,2018-03-23T21:00:00Z,10.0,-84.22,28.0,11.0,70,19,29,6.21,29.991142,,,,,,TRUE,,,,,FEW,4500,SCT,12000,,,,,VFR,,,,,,,,,,,,METAR,920.0
SCVM 232100Z 24015KT CAVOK 22/14 Q1016,SCVM,2018-03-23T21:00:00Z,-32.95,-71.48,22.0,14.0,240,15,,6.21,30.0,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,141.0
NFNA 232100Z 00000KT 9999 FEW020 BKN300 28/25 Q1013,NFNA,2018-03-23T21:00:00Z,-18.05,178.57,28.0,25.0,0,0,,6.21,29.911417,,,,,,,,,,,FEW,2000,BKN,30000,,,,,VFR,,,,,,,,,,,,METAR,5.0
KCNB 232059Z AUTO 14017G21KT 10SM OVC070 03/M02 A3008 RMK AO2,KCNB,2018-03-23T20:59:00Z,44.73,-96.27,3.0,-2.0,140,17,21,10.0,30.079725,,,TRUE,TRUE,,,,,,,OVC,7000,,,,,,,VFR,,,,,,,,,,,,SPECI,364.0
PASY 232059Z 14016KT 5SM BR BKN006 OVC020 01/01 A2962 RMK SNB1727E59RAB1952E59 SLP034 P0001 60005 T00110008 57016 FZRANO $,PASY,2018-03-23T20:59:00Z,52.72,174.12,1.1,0.8,140,16,,5.0,29.619095,1003.4,,,,TRUE,,,TRUE,,BR,BKN,600,OVC,2000,,,,,IFR,-1.6,,,,,0.01,0.05,,,,,METAR,31.0
KALS 232059Z AUTO 29014G25KT 10SM FEW048 BKN060 OVC080 11/M03 A3000 RMK AO2 WSHFT 2039 T01111033,KALS,2018-03-23T20:59:00Z,37.43,-105.87,11.1,-3.3,290,14,25,10.0,30.0,,,TRUE,TRUE,,,,,,,FEW,4800,BKN,6000,OVC,8000,,,VFR,,,,,,,,,,,,SPECI,2299.0
KNGU 232059Z 31013KT 10SM BKN085 11/M07 A3009 RMK AO2 SLP189 T01111072 56007,KNGU,2018-03-23T20:59:00Z,36.92,-76.27,11.1,-7.2,310,13,,10.0,30.088583,1018.9,,,TRUE,,,,,,,BKN,8500,,,,,,,VFR,-0.7,,,,,,,,,,,METAR,5.0
KNOZ 232059Z AUTO 31009KT 10SM CLR 27/04 A3000 RMK AO2 SLP109 T02720039 58026,KNOZ,2018-03-23T20:59:00Z,32.5,-114.45,27.2,3.9,310,9,,10.0,30.0,1010.9,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,-2.6,,,,,,,,,,,METAR,103.0
MUCF 232059Z AUTO 06012KT 040V100 26/13 Q1020,MUCF,2018-03-23T20:59:00Z,22.13,-80.4,26.0,13.0,60,12,,,30.11811,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,39.0
OPMT 232059Z 09006KT 5000 FU NSC 22/15 Q1012 NOSIG,OPMT,2018-03-23T20:59:00Z,30.18,71.42,22.0,15.0,90,6,,3.11,29.88189,,,,,,TRUE,,,,FU,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,123.0
KMUO 232058Z AUTO 12007KT 10SM SCT070 OVC090 11/00 A2994 RMK AO2 SLP146 T01111001 58016 $,KMUO,2018-03-23T20:58:00Z,43.03,-115.87,11.1,-0.1,120,7,,10.0,29.940945,1014.6,,TRUE,TRUE,TRUE,,,,,,SCT,7000,OVC,9000,,,,,VFR,-1.6,,,,,,,,,,,SPECI,913.0
KSKA 232058Z 20019G26KT 10SM FEW085 SCT200 07/M04 A2986 RMK AO2A PK WND 21030/33 RAE35 SLPNO ALSTG ESTMD P0000 60000 T00691045 $,KSKA,2018-03-23T20:58:00Z,47.62,-117.65,6.9,-4.5,200,19,26,10.0,29.861221,,,,TRUE,TRUE,,,,,,FEW,8500,SCT,20000,,,,,VFR,,,,,,0.005,0.005,,,,,METAR,750.0
KGXF 232058Z 07003KT 10SM FEW120 FEW150 BKN250 27/02 A2999 RMK AO2A ACSL SE CONTRAILS SLP146 T02650018 57026,KGXF,2018-03-23T20:58:00Z,32.87,-112.72,26.5,1.8,70,3,,10.0,29.991142,1014.6,,,TRUE,,,,,,,FEW,12000,FEW,15000,BKN,25000,,,VFR,-2.6,,,,,,,,,,,METAR,262.0
KEDW 232058Z 23011KT 80SM FEW050 FEW250 18/01 A3005 RMK AO2A SLP168 T01790010 57020,KEDW,2018-03-23T20:58:00Z,34.88,-117.87,17.9,1.0,230,11,,80.0,30.050198,1016.8,,,TRUE,,,,,,,FEW,5000,FEW,25000,,,,,VFR,-2.0,,,,,,,,,,,METAR,702.0
K0J4 232058Z AUTO 00000KT 10SM CLR 21/01 NO CARRIER RING CONNECT 57600 BHMRR7NPA ALL TTAA00 KNPA 232100 .A KNPA 0323 DH2100/PPH 0.00,K0J4,2018-03-23T20:58:00Z,31.05,-86.32,21.0,1.0,0,0,,10.0,,,,TRUE,,,,,,,,CLR,,,,,,,,VFR,0.0,,,,,,,,,,,METAR,96.0
OAIX 232058Z 24005KT 9999 SCT200 10/02 A3012 RMK AO2A SLP142 T01030022 52007,OAIX,2018-03-23T20:58:00Z,34.95,69.27,10.3,2.2,240,5,,6.21,30.121063,1014.2,,,TRUE,,,,,,,SCT,20000,,,,,,,VFR,0.7,,,,,,,,,,,METAR,1492.0
KLUF 232058Z 22012G16KT 10SM CLR 28/M04 A2997 RMK AO2A SLP138 T02781042 57027 $,KLUF,2018-03-23T20:58:00Z,33.52,-112.37,27.8,-4.2,220,12,16,10.0,29.970472,1013.8,,,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,-2.7,,,,,,,,,,,METAR,332.0
KAFF 232058Z 26030G40KT 10SM CLR 17/M09 A2983 RMK AO2A PK WND 24044/56 SLP031 60000 T01651087 52022,KAFF,2018-03-23T20:58:00Z,38.97,-104.82,16.5,-8.7,260,30,40,10.0,29.828741,1003.1,,,TRUE,,,,,,,CLR,,,,,,,,VFR,2.2,,,,,,0.005,,,,,METAR,2003.0
K4MR 232058Z AUTO 23018G25KT 10SM CLR 29/M05 A2987 RMK AO2 PK WND 24028/19 SLP054 T02921047 57033 $,K4MR,2018-03-23T20:58:00Z,34.3,-103.8,29.2,-4.7,230,18,25,10.0,29.870079,1005.4,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,-3.3,,,,,,,,,,,METAR,1326.0
KSLI 232058Z 20012KT 10SM FEW025 FEW250 19/13 A3011 RMK AO2A SLP199 T01900129 58010,KSLI,2018-03-23T20:58:00Z,33.77,-118.03,19.0,12.9,200,12,,10.0,30.109253,1019.9,,,TRUE,,,,,,,FEW,2500,FEW,25000,,,,,VFR,-1.0,,,,,,,,,,,SPECI,11.0
